"Name","Id","PriorityClass","FileVersion","HandleCount","WorkingSet","PagedMemorySize","PrivateMemorySize","VirtualMemorySize","TotalProcessorTime","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","UserProcessorTime","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","Site","Container"
"sppsvc","4980",,,"253","11710464","16973824","16973824","140185600","00:02:53.7812500","0","253","2203458408448","11710464","16973824","12504",,,"173.78125",,,,"Process","8",,,,,,".","0","",,,,,"12504","12504","16973824","110496","110496","41889792","41889792","52609024","52609024","144396288","2203462619136",,"16973824","00:00:46.8750000","sppsvc",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:23 AM",,"System.Diagnostics.ProcessThreadCollection","00:02:06.9062500","2203458408448","False",,,,"11710464",,
"StartMenuExperienceHost","5004","Normal",,"715","37072896","22433792","22433792","375209984","00:00:02.2031250","1","715","2203693432832","37072896","22433792","33904","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe",,"2.203125",,,,"Process","8",,"False",,"4968","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (StartMenuExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33904","33904","22433792","708728","708728","28315648","28315648","78098432","78098432","419840000","2203738062848","True","22433792","00:00:00.7812500","StartMenuExperienceHost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4218750","2203693432832","False",,,,"37072896",,
"svchost","8","Normal","10.0.19041.1 (WinBuild.160101.0800)","1252","12460032","8007680","8007680","86999040","00:00:28.4843750","0","1252","2203405221888","12460032","8007680","21208","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","28.484375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4920","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21208","21208","8007680","155672","155672","8511488","8511488","14499840","14499840","126083072","2203444305920","True","8007680","00:00:10.6718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:17.8125000","2203405221888","False",,,,"12460032",,
"svchost","652","Normal","10.0.19041.1 (WinBuild.160101.0800)","313","7151616","2621440","2621440","80621568","00:00:01.8906250","0","313","2203398844416","7151616","2621440","13920","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.890625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3900","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13920","13920","2621440","121992","121992","2936832","2936832","9371648","9371648","84291584","2203402514432","True","2621440","00:00:00.8906250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01","2203398844416","False",,,,"7151616",,
"svchost","948","Normal","10.0.19041.1 (WinBuild.160101.0800)","1891","20443136","11968512","11968512","135376896","00:00:06.7343750","0","1891","2203453599744","20443136","11968512","21840","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","6.734375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5468","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21840","21840","11968512","662512","662512","12849152","12849152","28778496","28778496","148807680","2203467030528","True","11968512","00:00:04.5312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2031250","2203453599744","False",,,,"20443136",,
"svchost","1120","Normal","10.0.19041.1 (WinBuild.160101.0800)","394","7675904","3805184","3805184","103608320","00:00:01.6250000","0","394","2203421831168","7675904","3805184","14776","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4916","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14776","14776","3805184","126408","126408","4308992","4308992","14290944","14290944","126029824","2203444252672","True","3805184","00:00:00.6718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9531250","2203421831168","False",,,,"7675904",,
"svchost","1188","Normal","10.0.19041.1 (WinBuild.160101.0800)","109","3817472","1273856","1273856","68149248","00:00:00.0312500","0","109","2203386372096","3817472","1273856","7456","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4088","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7456","7456","1273856","58304","58304","1499136","1499136","5689344","5689344","69722112","2203387944960","True","1273856","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203386372096","False",,,,"3817472",,
"svchost","1212","Normal","10.0.19041.1 (WinBuild.160101.0800)","129","5435392","5312512","5312512","69849088","00:00:00.4843750","0","129","2203388071936","5435392","5312512","22320","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.484375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5364","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22320","22320","5312512","57544","57544","5595136","5595136","9428992","9428992","74567680","2203392790528","True","5312512","00:00:00.2656250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","2203388071936","False",,,,"5435392",,
"svchost","1304","Normal","10.0.19041.1 (WinBuild.160101.0800)","117","4399104","1425408","1425408","70647808","00:00:00.0156250","0","117","2203388870656","4399104","1425408","8288","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4608","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8288","8288","1425408","63056","63056","1642496","1642496","6402048","6402048","73793536","2203392016384","True","1425408","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203388870656","False",,,,"4399104",,
"svchost","1308","Normal","10.0.19041.1 (WinBuild.160101.0800)","168","4669440","1544192","1544192","76431360","00:00:00.1875000","0","168","2203394654208","4669440","1544192","7200","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.1875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5684","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1544192","59680","59680","1601536","1601536","6234112","6234112","79577088","2203397799936","True","1544192","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","2203394654208","False",,,,"4669440",,
"svchost","1352","Normal","10.0.19041.1 (WinBuild.160101.0800)","312","6942720","3567616","3567616","90521600","00:00:00.8125000","0","312","2203408744448","6942720","3567616","16016","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.8125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1088","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16016","16016","3567616","90064","90064","3710976","3710976","9691136","9691136","92196864","2203410419712","True","3567616","00:00:00.5000000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","2203408744448","False",,,,"6942720",,
"svchost","1392","Normal","10.0.19041.1 (WinBuild.160101.0800)","400","11882496","6389760","6389760","103792640","00:00:03.3593750","0","400","2203422015488","11882496","6389760","17312","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","3.359375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4036","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17312","17312","6389760","269736","269736","7168000","7168000","16498688","16498688","123600896","2203441823744","True","6389760","00:00:01.9218750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4375000","2203422015488","False",,,,"11882496",,
"svchost","1404","Normal","10.0.19041.1 (WinBuild.160101.0800)","218","7098368","2232320","2232320","79347712","00:00:00.0937500","0","218","2203397570560","7098368","2232320","12176","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.09375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5088","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12176","12176","2232320","90368","90368","2654208","2654208","10338304","10338304","86163456","2203404386304","True","2232320","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","2203397570560","False",,,,"7098368",,
"svchost","1448","Normal","10.0.19041.1 (WinBuild.160101.0800)","348","7024640","2203648","2203648","84643840","00:00:00.2968750","0","348","2203402866688","7024640","2203648","9512","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.296875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3644","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9512","9512","2203648","123000","123000","2486272","2486272","12681216","12681216","86740992","2203404963840","True","2203648","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","2203402866688","False",,,,"7024640",,
"svchost","1484","Normal","10.0.19041.1 (WinBuild.160101.0800)","222","5709824","2093056","2093056","79466496","00:00:00.0781250","0","222","2203397689344","5709824","2093056","14896","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.078125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4688","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14896","14896","2093056","79408","79408","2342912","2342912","7888896","7888896","84967424","2203403190272","True","2093056","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:53:59 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","2203397689344","False",,,,"5709824",,
"svchost","1500","Normal","10.0.19041.1 (WinBuild.160101.0800)","209","5554176","2105344","2105344","73351168","00:00:00.3593750","0","209","2203391574016","5554176","2105344","9944","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.359375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5396","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9944","9944","2105344","79552","79552","2547712","2547712","7753728","7753728","77545472","2203395768320","True","2105344","00:00:00.1250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","2203391574016","False",,,,"5554176",,
"svchost","1520","Normal","10.0.19041.1 (WinBuild.160101.0800)","667","21237760","25751552","25751552","348901376","00:00:03.3125000","0","667","2203667124224","21237760","25751552","86840","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","3.3125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4628","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","86840","86840","25751552","557064","557064","27492352","27492352","26079232","26079232","353038336","2203671261184","True","25751552","00:00:02.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2968750","2203667124224","False",,,,"21237760",,
"svchost","1584","Normal","10.0.19041.1 (WinBuild.160101.0800)","245","8409088","3321856","3321856","113389568","00:00:00.1875000","0","245","2203431612416","8409088","3321856","13456","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.1875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5356","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13456","13456","3321856","159048","159048","4063232","4063232","14225408","14225408","120205312","2203438428160","True","3321856","00:00:00.1250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","2203431612416","False",,,,"8409088",,
"svchost","1700","Normal","10.0.19041.1 (WinBuild.160101.0800)","121","4538368","1400832","1400832","69455872","00:00:00.0156250","0","121","2203387678720","4538368","1400832","8016","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3692","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8016","8016","1400832","64648","64648","1781760","1781760","7602176","7602176","75747328","2203393970176","True","1400832","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203387678720","False",,,,"4538368",,
"svchost","1732","Normal","10.0.19041.1 (WinBuild.160101.0800)","268","7794688","2625536","2625536","80982016","00:00:00.9843750","0","268","2203399204864","7794688","2625536","10328","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.984375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5152","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10328","10328","2625536","86408","86408","2990080","2990080","10166272","10166272","86233088","2203404455936","True","2625536","00:00:00.6250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3593750","2203399204864","False",,,,"7794688",,
"svchost","1760","Normal","10.0.19041.1 (WinBuild.160101.0800)","171","5226496","1568768","1568768","79818752","00:00:00.0468750","0","171","2203398041600","5226496","1568768","9128","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4508","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9128","9128","1568768","83560","83560","1748992","1748992","7655424","7655424","82595840","2203400818688","True","1568768","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203398041600","False",,,,"5226496",,
"svchost","1796","Normal","10.0.19041.1 (WinBuild.160101.0800)","227","5021696","2392064","2392064","82878464","00:00:00.0312500","0","227","2203401101312","5021696","2392064","11552","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4428","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11552","11552","2392064","81296","81296","2609152","2609152","7933952","7933952","86024192","2203404247040","True","2392064","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203401101312","False",,,,"5021696",,
"svchost","1844","Normal","10.0.19041.1 (WinBuild.160101.0800)","406","10833920","14442496","14442496","114634752","00:00:02.6250000","0","406","2203432857600","10833920","14442496","32448","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","2.625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1800","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32448","32448","14442496","114440","114440","18214912","18214912","27541504","27541504","123899904","2203442122752","True","14442496","00:00:01.3906250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2343750","2203432857600","False",,,,"10833920",,
"svchost","1852","Normal","10.0.19041.1 (WinBuild.160101.0800)","414","10219520","4730880","4730880","106311680","00:00:00.4218750","0","414","2203424534528","10219520","4730880","17192","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.421875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2724","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17192","17192","4730880","110192","110192","5419008","5419008","12976128","12976128","115908608","2203434131456","True","4730880","00:00:00.2812500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","2203424534528","False",,,,"10219520",,
"svchost","1888","Normal","10.0.19041.1 (WinBuild.160101.0800)","121","4313088","1437696","1437696","70651904","00:00:00.1718750","0","121","2203388874752","4313088","1437696","8424","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.171875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5716","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8424","8424","1437696","62728","62728","1662976","1662976","6483968","6483968","72224768","2203390447616","True","1437696","00:00:00.0937500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","2203388874752","False",,,,"4313088",,
"svchost","1920","Normal","10.0.19041.1 (WinBuild.160101.0800)","188","4882432","1581056","1581056","79507456","00:00:00","0","188","2203397730304","4882432","1581056","8896","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4512","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8896","8896","1581056","81464","81464","1744896","1744896","7036928","7036928","82128896","2203400351744","True","1581056","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203397730304","False",,,,"4882432",,
"svchost","1952","Normal","10.0.19041.1 (WinBuild.160101.0800)","224","9826304","2441216","2441216","98267136","00:00:00.1406250","0","224","2203416489984","9826304","2441216","13048","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.140625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4860","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13048","13048","2441216","123384","123384","2646016","2646016","12939264","12939264","102985728","2203421208576","True","2441216","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203416489984","False",,,,"9826304",,
"svchost","1976","Normal","10.0.19041.1 (WinBuild.160101.0800)","245","7286784","4087808","4087808","92991488","00:00:00.0781250","0","245","2203411214336","7286784","4087808","11768","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.078125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4084","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11768","11768","4087808","107672","107672","4739072","4739072","9555968","9555968","259502080","2203577724928","True","4087808","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:56:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203411214336","False",,,,"7286784",,
"svchost","2016","Normal","10.0.19041.1 (WinBuild.160101.0800)","129","4489216","1462272","1462272","70656000","00:00:00.0468750","0","129","2203388878848","4489216","1462272","8680","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5972","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8680","8680","1462272","63488","63488","1679360","1679360","6545408","6545408","73801728","2203392024576","True","1462272","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203388878848","False",,,,"4489216",,
"svchost","2020","Normal","10.0.19041.1 (WinBuild.160101.0800)","159","6737920","2281472","2281472","81440768","00:00:03.2812500","0","159","2203399663616","6737920","2281472","11280","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","3.28125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5852","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11280","11280","2281472","79656","79656","2351104","2351104","8994816","8994816","84062208","2203402285056","True","2281472","00:00:00.9843750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2968750","2203399663616","False",,,,"6737920",,
"svchost","2100","Normal","10.0.19041.1 (WinBuild.160101.0800)","131","4919296","1552384","1552384","70225920","00:00:00.0312500","0","131","2203388448768","4919296","1552384","8424","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5348","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8424","8424","1552384","62808","62808","1875968","1875968","7274496","7274496","74420224","2203392643072","True","1552384","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203388448768","False",,,,"4919296",,
"svchost","2216","Normal","10.0.19041.1 (WinBuild.160101.0800)","204","5922816","6475776","6475776","160112640","00:00:00.0312500","0","204","2203478335488","5922816","6475776","15088","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4136","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15088","15088","6475776","93648","93648","6975488","6975488","11108352","11108352","166690816","2203484913664","True","6475776","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:09:28 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203478335488","False",,,,"5922816",,
"svchost","2272","Normal","10.0.19041.1 (WinBuild.160101.0800)","357","6643712","2338816","2338816","80642048","00:00:00.1093750","0","357","2203398864896","6643712","2338816","12600","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.109375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6056","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12600","12600","2338816","99176","99176","3350528","3350528","10203136","10203136","91127808","2203409350656","True","2338816","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","2203398864896","False",,,,"6643712",,
