"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","164","2203394654208","5935104","1503232","7200","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.171875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5000","Microsoft.Win32.SafeHandles.SafeProcessHandle","164","1372",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1503232","1503232","59680","59680","1556480","1556480","6311936","6311936","79577088","2203397799936","True","Normal","1503232","1503232","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0625000","76431360","2203394654208","False",,,,"5935104","5935104",,
"svchost","0","218","2203397570560","9707520","2129920","12176","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6848","Microsoft.Win32.SafeHandles.SafeProcessHandle","218","1404",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12176","12176","2129920","2129920","90144","90144","2519040","2519040","10387456","10387456","85639168","2203403862016","True","Normal","2129920","2129920","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0156250","79347712","2203397570560","False",,,,"9707520","9707520",,
"svchost","0","402","2203428446208","14700544","14213120","13808","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.28125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6044","Microsoft.Win32.SafeHandles.SafeProcessHandle","402","1428",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13808","13808","14213120","14213120","85776","85776","19148800","19148800","22032384","22032384","118677504","2203436900352","True","Normal","14213120","14213120","00:00:00.7187500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2812500","00:00:00.5625000","110223360","2203428446208","False",,,,"14700544","14700544",,
"svchost","0","399","2203424112640","15364096","6344704","17584","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.40625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4372","Microsoft.Win32.SafeHandles.SafeProcessHandle","399","1444",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17584","17584","6344704","6344704","268744","268744","7241728","7241728","16261120","16261120","124641280","2203442864128","True","Normal","6344704","6344704","00:00:00.9218750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4062500","00:00:00.4843750","105889792","2203424112640","False",,,,"15364096","15364096",,
"svchost","0","335","2203401818112","11968512","2056192","9376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.171875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5616","Microsoft.Win32.SafeHandles.SafeProcessHandle","335","1452",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","2056192","2056192","122088","122088","2424832","2424832","12570624","12570624","86740992","2203404963840","True","Normal","2056192","2056192","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.1093750","83595264","2203401818112","False",,,,"11968512","11968512",,
"svchost","0","290","2203402031104","8491008","3260416","14536","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.265625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4208","Microsoft.Win32.SafeHandles.SafeProcessHandle","290","1460",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14536","14536","3260416","3260416","89048","89048","3641344","3641344","9330688","9330688","92196864","2203410419712","True","Normal","3260416","3260416","00:00:00.1718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2656250","00:00:00.0937500","83808256","2203402031104","False",,,,"8491008","8491008",,
"svchost","0","158","2203399663616","8523776","2248704","11280","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.109375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4272","Microsoft.Win32.SafeHandles.SafeProcessHandle","158","1556",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11280","11280","2248704","2248704","79656","79656","2351104","2351104","9072640","9072640","84062208","2203402285056","True","Normal","2248704","2248704","00:00:00.4062500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.1093750","00:00:00.7031250","81440768","2203399663616","False",,,,"8523776","8523776",,
"svchost","0","400","2203421564928","11350016","4530176","14232","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.109375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3348","Microsoft.Win32.SafeHandles.SafeProcessHandle","400","1608",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14232","14232","4530176","4530176","105720","105720","5390336","5390336","13070336","13070336","114860032","2203433082880","True","Normal","4530176","4530176","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0468750","103342080","2203421564928","False",,,,"11350016","11350016",,
"svchost","0","245","2203431612416","12734464","3166208","13456","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.171875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5048","Microsoft.Win32.SafeHandles.SafeProcessHandle","245","1620",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13456","13456","3166208","3166208","159048","159048","3600384","3600384","14086144","14086144","119156736","2203437379584","True","Normal","3166208","3166208","00:00:00.0937500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0781250","113389568","2203431612416","False",,,,"12734464","12734464",,
"svchost","1","294","2203481841664","21041152","3788800","14816","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.203125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4600","Microsoft.Win32.SafeHandles.SafeProcessHandle","294","1680",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14816","14816","3788800","3788800","232288","232288","4259840","4259840","22003712","22003712","170954752","2203489177600","True","Normal","3788800","3788800","00:00:00.1562500","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:07 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","00:00:00.0468750","163618816","2203481841664","False",,,,"21041152","21041152",,
"svchost","0","171","2203398041600","7229440","1576960","9128","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4324","Microsoft.Win32.SafeHandles.SafeProcessHandle","171","1724",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9128","9128","1576960","1576960","83560","83560","1781760","1781760","7737344","7737344","82595840","2203400818688","True","Normal","1576960","1576960","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","79818752","2203398041600","False",,,,"7229440","7229440",,
"svchost","0","121","2203387678720","6696960","1404928","8016","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3284","Microsoft.Win32.SafeHandles.SafeProcessHandle","121","1744",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8016","8016","1404928","1404928","64648","64648","1736704","1736704","7585792","7585792","74698752","2203392921600","True","Normal","1404928","1404928","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","69455872","2203387678720","False",,,,"6696960","6696960",,
"svchost","0","390","2203393839104","8925184","2740224","11328","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.46875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5448","Microsoft.Win32.SafeHandles.SafeProcessHandle","390","1792",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11328","11328","2740224","2740224","91080","91080","3469312","3469312","9641984","9641984","88207360","2203406430208","True","Normal","2740224","2740224","00:00:00.7812500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4687500","00:00:00.6875000","75616256","2203393839104","False",,,,"8925184","8925184",,
"svchost","0","227","2203401101312","7098368","2387968","11552","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1548","Microsoft.Win32.SafeHandles.SafeProcessHandle","227","1804",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11552","11552","2387968","2387968","81296","81296","2658304","2658304","7970816","7970816","86548480","2203404771328","True","Normal","2387968","2387968","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0312500","82878464","2203401101312","False",,,,"7098368","7098368",,
"svchost","0","253","2203397107712","9687040","2576384","10056","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.59375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6264","Microsoft.Win32.SafeHandles.SafeProcessHandle","253","1876",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10056","10056","2576384","2576384","86408","86408","3022848","3022848","10231808","10231808","86757376","2203404980224","True","Normal","2576384","2576384","00:00:00.3125000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5937500","00:00:00.2812500","78884864","2203397107712","False",,,,"9687040","9687040",,
"svchost","0","404","2203433906176","16158720","13209600","32584","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.421875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5960","Microsoft.Win32.SafeHandles.SafeProcessHandle","404","1912",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32584","32584","13209600","13209600","114440","114440","17571840","17571840","27463680","27463680","121487360","2203439710208","True","Normal","13209600","13209600","00:00:00.6718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4218750","00:00:00.7500000","115683328","2203433906176","False",,,,"16158720","16158720",,
"svchost","0","188","2203397730304","6602752","1572864","8896","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2828","Microsoft.Win32.SafeHandles.SafeProcessHandle","188","2020",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8896","8896","1572864","1572864","81584","81584","1736704","1736704","7110656","7110656","82128896","2203400351744","True","Normal","1572864","1572864","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","79507456","2203397730304","False",,,,"6602752","6602752",,
"svchost","0","117","2203388870656","5906432","1437696","8288","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3436","Microsoft.Win32.SafeHandles.SafeProcessHandle","117","2080",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8288","8288","1437696","1437696","63056","63056","1654784","1654784","6438912","6438912","73793536","2203392016384","True","Normal","1437696","1437696","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","70647808","2203388870656","False",,,,"5906432","5906432",,
"svchost","0","131","2203388448768","6778880","1560576","8424","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5796","Microsoft.Win32.SafeHandles.SafeProcessHandle","131","2148",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8424","8424","1560576","1560576","62808","62808","1843200","1843200","7331840","7331840","74420224","2203392643072","True","Normal","1560576","1560576","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","70225920","2203388448768","False",,,,"6778880","6778880",,
"svchost","0","121","2203388874752","5799936","1458176","8424","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"808","Microsoft.Win32.SafeHandles.SafeProcessHandle","121","2156",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8424","8424","1458176","1458176","62728","62728","1736704","1736704","6537216","6537216","72749056","2203390971904","True","Normal","1458176","1458176","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0156250","70651904","2203388874752","False",,,,"5799936","5799936",,
"svchost","0","204","2203399385088","8556544","2088960","11360","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"356","Microsoft.Win32.SafeHandles.SafeProcessHandle","204","2184",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11360","11360","2088960","2088960","90200","90200","2449408","2449408","9428992","9428992","87457792","2203405680640","True","Normal","2088960","2088960","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0312500","81162240","2203399385088","False",,,,"8556544","8556544",,
"svchost","1","292","2203438153728","17350656","5238784","14312","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.578125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6260","Microsoft.Win32.SafeHandles.SafeProcessHandle","292","2284",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14312","14312","5238784","5238784","169776","169776","5799936","5799936","18284544","18284544","126754816","2203444977664","True","Normal","5238784","5238784","00:00:00.2500000","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5781250","00:00:00.3281250","119930880","2203438153728","False",,,,"17350656","17350656",,
"svchost","0","174","2203394805760","7467008","1937408","9024","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3212","Microsoft.Win32.SafeHandles.SafeProcessHandle","174","2420",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9024","9024","1937408","1937408","73448","73448","2351104","2351104","8216576","8216576","83406848","2203401629696","True","Normal","1937408","1937408","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0312500","76582912","2203394805760","False",,,,"7467008","7467008",,
"svchost","0","252","2207799156736","68497408","64552960","15288","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","44.09375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6180","Microsoft.Win32.SafeHandles.SafeProcessHandle","252","2428",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15288","15288","64552960","64552960","115856","115856","102006784","102006784","105754624","105754624","192200704","2207805390848","True","Normal","64552960","64552960","00:00:10.8906250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:44.0937500","00:00:33.2031250","185966592","2207799156736","False",,,,"68497408","68497408",,
"svchost","0","186","2203388882944","5681152","1265664","7336","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5248","Microsoft.Win32.SafeHandles.SafeProcessHandle","186","2448",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7336","7336","1265664","1265664","65464","65464","1441792","1441792","6004736","6004736","73596928","2203391819776","True","Normal","1265664","1265664","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","70660096","2203388882944","False",,,,"5681152","5681152",,
"svchost","1","477","2203519258624","33304576","8904704","23352","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.921875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6752","Microsoft.Win32.SafeHandles.SafeProcessHandle","477","2508",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23352","23352","8904704","8904704","336920","336920","9854976","9854976","37593088","37593088","216006656","2203534229504","True","Normal","8904704","8904704","00:00:00.1875000","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9218750","00:00:00.7343750","201035776","2203519258624","False",,,,"33304576","33304576",,
"svchost","0","166","2203394678784","7544832","1826816","9656","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3828","Microsoft.Win32.SafeHandles.SafeProcessHandle","166","2624",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9656","9656","1826816","1826816","77728","77728","2211840","2211840","8613888","8613888","82776064","2203400998912","True","Normal","1826816","1826816","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","76455936","2203394678784","False",,,,"7544832","7544832",,
"svchost","0","126","2203386335232","6184960","1691648","8544","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2784","Microsoft.Win32.SafeHandles.SafeProcessHandle","126","2640",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8544","8544","1691648","1691648","62888","62888","1863680","1863680","6746112","6746112","71258112","2203389480960","True","Normal","1691648","1691648","00:00:00.2500000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.1250000","68112384","2203386335232","False",,,,"6184960","6184960",,
"svchost","0","259","2203405266944","10600448","2580480","16520","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.34375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"7104","Microsoft.Win32.SafeHandles.SafeProcessHandle","259","2664",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16520","16520","2580480","2580480","109136","109136","2867200","2867200","11608064","11608064","91238400","2203409461248","True","Normal","2580480","2580480","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.2656250","87044096","2203405266944","False",,,,"10600448","10600448",,
"svchost","0","140","2203389779968","6934528","1499136","8888","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6296","Microsoft.Win32.SafeHandles.SafeProcessHandle","140","2708",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8888","8888","1499136","1499136","68112","68112","1794048","1794048","7479296","7479296","75751424","2203393974272","True","Normal","1499136","1499136","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","71557120","2203389779968","False",,,,"6934528","6934528",,
"svchost","0","169","2203425103872","8265728","2330624","10448","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6664","Microsoft.Win32.SafeHandles.SafeProcessHandle","169","2720",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10448","10448","2330624","2330624","125152","125152","2809856","2809856","9920512","9920512","142786560","2203461009408","True","Normal","2330624","2330624","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0312500","106881024","2203425103872","False",,,,"8265728","8265728",,
"svchost","0","274","2203421011968","15282176","3366912","12160","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.578125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6532","Microsoft.Win32.SafeHandles.SafeProcessHandle","274","2728",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12160","12160","3366912","3366912","140056","140056","4571136","4571136","22573056","22573056","137961472","2203456184320","True","Normal","3366912","3366912","00:00:00.2500000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5781250","00:00:00.3281250","102789120","2203421011968","False",,,,"15282176","15282176",,
"svchost","0","167","2203391823872","7266304","1835008","9544","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6188","Microsoft.Win32.SafeHandles.SafeProcessHandle","167","2844",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9544","9544","1835008","1835008","76184","76184","2732032","2732032","8040448","8040448","79368192","2203397591040","True","Normal","1835008","1835008","00:00:00.2812500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.0937500","73601024","2203391823872","False",,,,"7266304","7266304",,
