"Name","Id","PriorityClass","FileVersion","HandleCount","WorkingSet","PagedMemorySize","PrivateMemorySize","VirtualMemorySize","TotalProcessorTime","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","UserProcessorTime","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","Site","Container"
"svchost","2624","Normal","10.0.19041.1 (WinBuild.160101.0800)","169","7987200","1863680","1863680","76730368","00:00:00.0625000","0","169","2203394953216","7987200","1863680","10376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2184","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10376","10376","1863680","78488","78488","2211840","2211840","8613888","8613888","82776064","2203400998912","True","1863680","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203394953216","False",,,,"7987200",,
"svchost","2640","Normal","10.0.19041.1 (WinBuild.160101.0800)","127","6242304","1552384","1552384","68231168","00:00:00.3750000","0","127","2203386454016","6242304","1552384","9192","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3756","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9192","9192","1552384","63120","63120","1994752","1994752","6746112","6746112","71258112","2203389480960","True","1552384","00:00:00.2500000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","2203386454016","False",,,,"6242304",,
"svchost","2664","Normal","10.0.19041.1 (WinBuild.160101.0800)","259","11005952","2617344","2617344","87044096","00:00:00.3750000","0","259","2203405266944","11005952","2617344","16520","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4388","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16520","16520","2617344","109136","109136","2867200","2867200","11608064","11608064","91238400","2203409461248","True","2617344","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2656250","2203405266944","False",,,,"11005952",,
"svchost","2708","Normal","10.0.19041.1 (WinBuild.160101.0800)","140","6860800","1499136","1499136","71557120","00:00:00.0312500","0","140","2203389779968","6860800","1499136","8888","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4360","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8888","8888","1499136","68112","68112","1794048","1794048","7479296","7479296","75751424","2203393974272","True","1499136","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203389779968","False",,,,"6860800",,
"svchost","2720","Normal","10.0.19041.1 (WinBuild.160101.0800)","174","8511488","2318336","2318336","107122688","00:00:01.5000000","0","174","2203425345536","8511488","2318336","10720","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.5","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3520","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10720","10720","2318336","139272","139272","4182016","4182016","30773248","30773248","500641792","2203818864640","True","2318336","00:00:00.5312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9687500","2203425345536","False",,,,"8511488",,
"svchost","2728","Normal","10.0.19041.1 (WinBuild.160101.0800)","299","15228928","3420160","3420160","102457344","00:00:01.0937500","0","299","2203420680192","15228928","3420160","12024","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.09375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1748","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12024","12024","3420160","139408","139408","4571136","4571136","22573056","22573056","137961472","2203456184320","True","3420160","00:00:00.4218750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6718750","2203420680192","False",,,,"15228928",,
"svchost","2844","Normal","10.0.19041.1 (WinBuild.160101.0800)","169","7327744","2056192","2056192","74649600","00:00:00.8437500","0","169","2203392872448","7327744","2056192","9560","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.84375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1720","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9560","9560","2056192","75992","75992","2732032","2732032","8040448","8040448","79368192","2203397591040","True","2056192","00:00:00.5781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2656250","2203392872448","False",,,,"7327744",,
"svchost","2856","Normal","10.0.19041.1 (WinBuild.160101.0800)","357","9265152","2269184","2269184","80642048","00:00:00.1250000","0","357","2203398864896","9265152","2269184","12600","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4292","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12600","12600","2269184","99176","99176","3268608","3268608","10280960","10280960","90603520","2203408826368","True","2269184","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","2203398864896","False",,,,"9265152",,
"svchost","2904","Normal","10.0.19041.1 (WinBuild.160101.0800)","208","8376320","2052096","2052096","82112512","00:00:00.0625000","0","208","2203400335360","8376320","2052096","10456","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2244","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10456","10456","2052096","81992","81992","2433024","2433024","9175040","9175040","84733952","2203402956800","True","2052096","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","2203400335360","False",,,,"8376320",,
"svchost","2984","Normal","10.0.19041.1 (WinBuild.160101.0800)","378","18653184","10256384","10256384","107024384","00:00:05.7187500","0","378","2203425247232","18653184","10256384","14784","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","5.71875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4576","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14784","14784","10256384","110272","110272","13955072","13955072","23273472","23273472","116199424","2203434422272","True","10256384","00:00:02.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.6562500","2203425247232","False",,,,"18653184",,
"svchost","3052","Normal","10.0.19041.1 (WinBuild.160101.0800)","224","14147584","2527232","2527232","98267136","00:00:00.2187500","0","224","2203416489984","14147584","2527232","13048","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.21875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1780","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13048","13048","2527232","123160","123160","2945024","2945024","14696448","14696448","107180032","2203425402880","True","2527232","00:00:00.1562500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","2203416489984","False",,,,"14147584",,
"svchost","3140","Normal","10.0.19041.1 (WinBuild.160101.0800)","379","11554816","3014656","3014656","85340160","00:00:00.3437500","0","379","2203403563008","11554816","3014656","16280","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.34375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2228","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16280","16280","3014656","104544","104544","3719168","3719168","11943936","11943936","96444416","2203414667264","True","3014656","00:00:00.1406250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","2203403563008","False",,,,"11554816",,
"svchost","3400","Normal","10.0.19041.1 (WinBuild.160101.0800)","442","15298560","4825088","4825088","162525184","00:00:09.9531250","0","442","2203480748032","15298560","4825088","30216","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","9.953125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5152","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","30216","30216","4825088","135480","135480","6144000","6144000","19800064","19800064","164192256","2203482415104","True","4825088","00:00:04.4375000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.5156250","2203480748032","False",,,,"15298560",,
"svchost","3416","Normal","10.0.19041.1 (WinBuild.160101.0800)","526","27938816","23318528","23318528","196558848","00:00:07.1406250","0","526","2203514781696","27938816","23318528","28216","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","7.140625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5184","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28216","28216","23318528","184800","184800","70856704","70856704","85635072","85635072","206528512","2203524751360","True","23318528","00:00:01.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.0781250","2203514781696","False",,,,"27938816",,
"svchost","3436","Normal","10.0.19041.1 (WinBuild.160101.0800)","3101","13611008","17534976","17534976","125091840","00:00:01.5625000","0","3101","2203443314688","13611008","17534976","13984","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.5625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5216","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13984","13984","17534976","234144","234144","21565440","21565440","37732352","37732352","144855040","2203463077888","True","17534976","00:00:00.6406250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:57 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9218750","2203443314688","False",,,,"13611008",,
"svchost","3448","Normal","10.0.19041.1 (WinBuild.160101.0800)","332","22302720","13783040","13783040","167473152","00:00:04.6406250","0","332","2203485696000","22302720","13783040","17712","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","4.640625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5248","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17712","17712","13783040","132616","132616","31584256","31584256","39215104","39215104","207327232","2203525550080","True","13783040","00:00:02.6250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.0156250","2203485696000","False",,,,"22302720",,
"svchost","3540","Normal","10.0.19041.1 (WinBuild.160101.0800)","130","6176768","1589248","1589248","72220672","00:00:00.0156250","0","130","2203390443520","6176768","1589248","9416","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5264","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9416","9416","1589248","70592","70592","1859584","1859584","7147520","7147520","76419072","2203394641920","True","1589248","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203390443520","False",,,,"6176768",,
"svchost","3552","Normal","10.0.19041.1 (WinBuild.160101.0800)","133","5361664","1298432","1298432","67596288","00:00:00","0","133","2203385819136","5361664","1298432","7376","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5292","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7376","7376","1298432","60456","60456","1462272","1462272","6012928","6012928","69693440","2203387916288","True","1298432","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203385819136","False",,,,"5361664",,
"svchost","3580","Normal","10.0.19041.1 (WinBuild.160101.0800)","242","11505664","2949120","2949120","86093824","00:00:00.2656250","0","242","2203404316672","11505664","2949120","13328","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.265625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5316","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13328","13328","2949120","105496","105496","3272704","3272704","12185600","12185600","91406336","2203409629184","True","2949120","00:00:00.1875000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","2203404316672","False",,,,"11505664",,
"svchost","3608","Normal","10.0.19041.1 (WinBuild.160101.0800)","381","20860928","4612096","4612096","112455680","00:00:00.4062500","0","381","2203430678528","20860928","4612096","18928","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.40625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4352","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18928","18928","4612096","160504","160504","5382144","5382144","22528000","22528000","124829696","2203443052544","True","4612096","00:00:00.2031250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","2203430678528","False",,,,"20860928",,
"svchost","3776","Normal","10.0.19041.1 (WinBuild.160101.0800)","103","5169152","1269760","1269760","66846720","00:00:00.0156250","0","103","2203385069568","5169152","1269760","7200","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1532","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1269760","57472","57472","1556480","1556480","5763072","5763072","70516736","2203388739584","True","1269760","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203385069568","False",,,,"5169152",,
"svchost","3904","Normal","10.0.19041.1 (WinBuild.160101.0800)","381","12296192","3391488","3391488","97165312","00:00:00.0937500","0","381","2203415388160","12296192","3391488","23616","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.09375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4604","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23616","23616","3391488","122248","122248","3854336","3854336","13451264","13451264","104505344","2203422728192","True","3391488","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","2203415388160","False",,,,"12296192",,
"svchost","4308","Normal","10.0.19041.1 (WinBuild.160101.0800)","197","7745536","1892352","1892352","78839808","00:00:00.0156250","0","197","2203397062656","7745536","1892352","10808","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5268","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10808","10808","1892352","76064","76064","2535424","2535424","8855552","8855552","84082688","2203402305536","True","1892352","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:54 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203397062656","False",,,,"7745536",,
"svchost","4384","Normal","10.0.19041.1 (WinBuild.160101.0800)","268","13398016","3104768","3104768","90804224","00:00:00.1250000","0","268","2203409027072","13398016","3104768","16160","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"908","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16160","16160","3104768","105528","105528","3424256","3424256","13533184","13533184","95526912","2203413749760","True","3104768","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/18/2025 1:26:21 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","2203409027072","False",,,,"13398016",,
"svchost","4528","Normal","10.0.19041.1 (WinBuild.160101.0800)","273","11644928","2510848","2510848","94289920","00:00:00.0625000","0","273","2203412512768","11644928","2510848","12296","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5336","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12296","12296","2510848","127200","127200","3014656","3014656","12926976","12926976","103264256","2203421487104","True","2510848","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 2:57:32 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203412512768","False",,,,"11644928",,
"svchost","4536","Normal","10.0.19041.1 (WinBuild.160101.0800)","165","7585792","1806336","1806336","74846208","00:00:00.0312500","0","165","2203393069056","7585792","1806336","9232","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5200","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9232","9232","1806336","74072","74072","2048000","2048000","8462336","8462336","78819328","2203397042176","True","1806336","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203393069056","False",,,,"7585792",,
"svchost","4728","Normal","10.0.19041.1 (WinBuild.160101.0800)","129","6373376","1560576","1560576","71626752","00:00:00","0","129","2203389849600","6373376","1560576","12136","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5280","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12136","12136","1560576","65864","65864","1830912","1830912","7032832","7032832","75296768","2203393519616","True","1560576","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:56 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203389849600","False",,,,"6373376",,
"svchost","5040","Normal","10.0.19041.1 (WinBuild.160101.0800)","114","5808128","1335296","1335296","67772416","00:00:00.0625000","0","114","2203385995264","5808128","1335296","7472","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5396","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1335296","59648","59648","1617920","1617920","6516736","6516736","79925248","2203398148096","True","1335296","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203385995264","False",,,,"5808128",,
"svchost","5200",,,"219","9506816","2646016","2646016","83488768","00:00:00.0468750","0","219","2203401711616","9506816","2646016","12728",,,"0.046875",,,,"Process","8",,,,,,".","0","",,,,,"12728","12728","2646016","82688","82688","2965504","2965504","10641408","10641408","88584192","2203406807040",,"2646016","00:00:00.0312500","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:53 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203401711616","False",,,,"9506816",,
"svchost","5272","Normal","10.0.19041.1 (WinBuild.160101.0800)","251","10956800","2863104","2863104","108515328","00:00:00.0156250","1","251","2203426738176","10956800","2863104","14264","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4400","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14264","14264","2863104","154312","154312","3358720","3358720","12705792","12705792","116387840","2203434610688","True","2863104","00:00:00.0156250","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:23:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203426738176","False",,,,"10956800",,
"svchost","5432","Normal","10.0.19041.1 (WinBuild.160101.0800)","215","10985472","2633728","2633728","90329088","00:00:00.3906250","0","215","2203408551936","10985472","2633728","11552","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.390625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3828","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11552","11552","2633728","107480","107480","3026944","3026944","11735040","11735040","104968192","2203423191040","True","2633728","00:00:00.2031250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:19:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","2203408551936","False",,,,"10985472",,
"svchost","5736","Normal","10.0.19041.1 (WinBuild.160101.0800)","142","7667712","1687552","1687552","80551936","00:00:00.0625000","0","142","2203398774784","7667712","1687552","9376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1724","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","1687552","87296","87296","1929216","1929216","8318976","8318976","84226048","2203402448896","True","1687552","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203398774784","False",,,,"7667712",,
"svchost","5900","Normal","10.0.19041.1 (WinBuild.160101.0800)","204","9187328","6467584","6467584","160112640","00:00:00.0468750","0","204","2203478335488","9187328","6467584","15088","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5412","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15088","15088","6467584","93872","93872","6959104","6959104","11104256","11104256","166690816","2203484913664","True","6467584","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:29:38 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203478335488","False",,,,"9187328",,
